PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ShortName,HeightFeet,HeightInches,TeamID,GlobalTeamID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
13741,,,Brandon,Bolden,RB,Inactive,"5'11""",220,1990-01-26T00:00:00,Mississippi,14.0,RB,False,OFF,Brandon Bolden,36.0,B.Bolden,5,11,,0,8298961.0,http://cdn.usatsimg.com/api/download/?imageID=21361968,http://cdn.usatsimg.com/api/download/?imageID=21370285,2023-09-07T12:20:22,2023-09-08T14:40:12
13749,,,Chandler,Jones,DE,Inactive,"6'5""",265,1990-02-27T00:00:00,Syracuse,14.0,DL,False,DEF,Chandler Jones,36.0,C.Jones,6,5,,0,8299002.0,http://cdn.usatsimg.com/api/download/?imageID=18953756,http://cdn.usatsimg.com/api/download/?imageID=18949498,2022-08-30T18:35:36,2022-08-29T20:13:39
13761,,,Stephon,Gilmore,CB,Inactive,"6'0""",190,1990-09-19T00:00:00,South Carolina,15.0,DB,False,DEF,Stephon Gilmore,35.0,S.Gilmore,6,0,,0,8344374.0,http://cdn.imagn.com/api/download/?imageID=24150652,http://cdn.imagn.com/api/download/?imageID=24150651,2024-09-04T14:50:44,2024-09-04T14:50:39
13799,,,Ryan,Tannehill,QB,Inactive,"6'4""",217,1988-07-27T00:00:00,Texas A&M,15.0,QB,False,OFF,Ryan Tannehill,37.0,R.Tannehill,6,4,,0,8255043.0,http://cdn.usatsimg.com/api/download/?imageID=22348184,http://cdn.usatsimg.com/api/download/?imageID=22443950,2024-01-22T11:13:25,2024-02-04T13:37:34
13810,NYJ,56.0,Demario,Davis,LB,Active,"6'2""",248,1989-01-11T00:00:00,Arkansas State,17.0,LB,True,DEF,Demario Davis,37.0,D.Davis,6,2,24.0,24,8252314.0,http://cdn.imagn.com/api/download/?imageID=26992482,http://cdn.imagn.com/api/download/?imageID=26992483,2025-09-03T15:43:24,2025-09-03T15:43:31
13870,,,Marvin,Jones Jr.,WR,Inactive,"6'2""",199,1990-03-12T00:00:00,California,14.0,WR,False,OFF,Marvin Jones Jr.,36.0,M.Jones Jr.,6,2,,0,8313233.0,http://cdn.usatsimg.com/api/download/?imageID=21465036,http://cdn.usatsimg.com/api/download/?imageID=21464964,2023-09-20T17:04:21,2023-09-20T16:56:12
13878,,,Mohamed,Sanu,WR,Inactive,"6'2""",210,1989-08-22T00:00:00,Rutgers,13.0,WR,False,OFF,Mohamed Sanu,36.0,M.Sanu,6,2,,0,8249803.0,http://cdn.usatsimg.com/api/download/?imageID=16654388,http://cdn.usatsimg.com/api/download/?imageID=16654389,2021-08-30T15:33:34,2021-08-30T15:33:42
13882,,,Kevin,Zeitler,G,Inactive,"6'4""",332,1990-03-08T00:00:00,Wisconsin,17.0,OL,False,OFF,Kevin Zeitler,36.0,K.Zeitler,6,4,,0,8373203.0,http://cdn.imagn.com/api/download/?imageID=26975728,http://cdn.imagn.com/api/download/?imageID=26975727,2025-09-01T09:56:38,2025-09-01T09:56:30
13894,,,Tashaun,Gipson Sr.,S,Inactive,"6'1""",212,1990-08-07T00:00:00,Wyoming,15.0,DB,False,DEF,Tashaun Gipson Sr.,35.0,T.Gipson Sr.,6,1,,0,8347494.0,http://cdn.imagn.com/api/download/?imageID=21312326,http://cdn.imagn.com/api/download/?imageID=21316153,2023-08-31T10:12:11,2023-08-31T19:19:32
13913,,,Kelvin,Beachum,OT,Inactive,"6'3""",308,1989-06-08T00:00:00,Southern Methodist,16.0,OL,False,OFF,Kelvin Beachum,36.0,K.Beachum,6,3,,0,8249293.0,http://cdn.imagn.com/api/download/?imageID=26963356,http://cdn.imagn.com/api/download/?imageID=26963355,2025-08-30T09:31:38,2025-08-30T09:31:30
13961,,,Randy,Bullock,K,Inactive,"5'9""",210,1989-12-16T00:00:00,Texas A&M,15.0,K,False,ST,Randy Bullock,36.0,R.Bullock,5,9,,0,8322334.0,http://cdn.usatsimg.com/api/download/?imageID=21305552,http://cdn.usatsimg.com/api/download/?imageID=21305553,2023-08-30T13:26:08,2023-08-30T13:26:31
13969,,,Ben,Jones,C,Inactive,"6'3""",308,1989-07-02T00:00:00,Georgia,14.0,OL,False,OFF,Ben Jones,36.0,B.Jones,6,3,,0,8254995.0,http://cdn.usatsimg.com/api/download/?imageID=16655510,http://cdn.usatsimg.com/api/download/?imageID=16655521,2021-08-30T18:56:47,2021-08-30T18:57:15
14005,,,T.Y.,Hilton,WR,Inactive,"5'10""",183,1989-11-14T00:00:00,Florida International,14.0,WR,False,OFF,T.Y. Hilton,36.0,T.Hilton,5,10,,0,8309495.0,http://cdn.usatsimg.com/api/download/?imageID=16603097,http://cdn.usatsimg.com/api/download/?imageID=16648639,2021-08-21T14:38:01,2021-08-29T08:47:23
14010,,,Matt,Overton,LS,Inactive,"6'0""",248,1985-07-06T00:00:00,Western Washington,13.0,LS,False,ST,Matt Overton,40.0,M.Overton,6,0,,0,8346923.0,http://cdn.usatsimg.com/api/download/?imageID=16977461,http://cdn.usatsimg.com/api/download/?imageID=17000019,2021-10-17T17:59:37,2021-10-21T22:26:10
14017,DAL,5.0,Bryan,Anger,P,Active,"6'3""",202,1988-10-06T00:00:00,California,17.0,P,True,ST,Bryan Anger,37.0,B.Anger,6,3,9.0,9,8274337.0,http://cdn.imagn.com/api/download/?imageID=26993003,http://cdn.imagn.com/api/download/?imageID=26993004,2025-09-03T16:56:44,2025-09-03T16:56:50
14037,,,Julian,Stanford,LB,Inactive,"6'1""",230,1990-09-02T00:00:00,Wagner,10.0,LB,False,DEF,Julian Stanford,35.0,J.Stanford,6,1,,0,8306431.0,http://cdn.usatsimg.com/api/download/?imageID=17304791,http://cdn.usatsimg.com/api/download/?imageID=17321794,2021-12-06T12:20:45,2021-12-08T20:01:03
14042,,,Aaron,Brewer,LS,Inactive,"6'5""",232,1990-07-05T00:00:00,San Diego State,16.0,LS,False,ST,Aaron Brewer,35.0,A.Brewer,6,5,,0,8249303.0,http://cdn.imagn.com/api/download/?imageID=27518124,http://cdn.imagn.com/api/download/?imageID=27518125,2025-11-06T10:33:17,2025-11-06T10:33:23
14128,,,Melvin,Ingram,LB,Inactive,"6'2""",250,1989-04-26T00:00:00,South Carolina,14.0,LB,False,DEF,Melvin Ingram,36.0,M.Ingram,6,2,,0,8336062.0,http://cdn.usatsimg.com/api/download/?imageID=17255754,http://cdn.usatsimg.com/api/download/?imageID=17268515,2021-11-29T12:36:26,2021-12-01T21:11:58
14141,,,Cole,Beasley,WR,Inactive,"5'8""",177,1989-04-26T00:00:00,Southern Methodist,14.0,WR,False,OFF,Cole Beasley,36.0,C.Beasley,5,8,,0,8309507.0,http://cdn.usatsimg.com/api/download/?imageID=16977640,http://cdn.usatsimg.com/api/download/?imageID=17003348,2021-10-17T18:28:57,2021-10-22T14:48:04
14222,,,Riley,Reiff,OL,Inactive,"6'6""",310,1988-12-01T00:00:00,Iowa,15.0,OL,False,OFF,Riley Reiff,37.0,R.Reiff,6,6,,0,8314308.0,http://cdn.usatsimg.com/api/download/?imageID=21322391,http://cdn.usatsimg.com/api/download/?imageID=21322392,2023-09-01T16:00:47,2023-09-01T16:01:08
14252,,,Kirk,Cousins,QB,Inactive,"6'3""",205,1988-08-19T00:00:00,Michigan State,16.0,QB,False,OFF,Kirk Cousins,37.0,K.Cousins,6,3,,0,8343564.0,http://cdn.imagn.com/api/download/?imageID=26975820,http://cdn.imagn.com/api/download/?imageID=26975819,2025-09-01T11:42:10,2025-09-01T11:42:03
14285,,,Casey,Hayward,CB,Inactive,"5'11""",192,1989-09-09T00:00:00,Vanderbilt,14.0,DB,False,DEF,Casey Hayward,36.0,C.Hayward,5,11,,0,8298477.0,http://cdn.usatsimg.com/api/download/?imageID=16696784,http://cdn.usatsimg.com/api/download/?imageID=16696785,2021-09-06T11:14:26,2021-09-06T11:14:31
14340,,,Josh,Norman,CB,Inactive,"6'0""",200,1987-12-15T00:00:00,Coastal Carolina,13.0,DB,False,DEF,Josh Norman,38.0,J.Norman,6,0,,0,8315841.0,http://cdn.usatsimg.com/api/download/?imageID=15190355,http://cdn.usatsimg.com/api/download/?imageID=15190356,2020-11-12T12:11:29,2020-11-12T12:11:51
14358,,,Akiem,Hicks,DL,Inactive,"6'5""",324,1989-11-16T00:00:00,Regina (Canada),14.0,DL,False,DEF,Akiem Hicks,36.0,A.Hicks,6,5,,0,8298554.0,http://cdn.usatsimg.com/api/download/?imageID=16577403,http://cdn.usatsimg.com/api/download/?imageID=16619844,2021-08-17T16:45:55,2021-08-24T20:55:03
14375,,,Lavonte,David,LB,Inactive,"6'1""",233,1990-01-23T00:00:00,Nebraska,17.0,LB,False,DEF,Lavonte David,36.0,L.David,6,1,,0,8257081.0,http://cdn.imagn.com/api/download/?imageID=27150049,http://cdn.imagn.com/api/download/?imageID=27150050,2025-09-23T13:36:11,2025-09-23T13:36:28
14397,,,Michael,Brockers,DL,Inactive,"6'5""",297,1990-12-21T00:00:00,LSU,14.0,DL,False,DEF,Michael Brockers,35.0,M.Brockers,6,5,,0,8274014.0,http://cdn.usatsimg.com/api/download/?imageID=18992925,http://cdn.usatsimg.com/api/download/?imageID=19000747,2022-09-06T04:00:59,2022-09-07T16:53:02
14409,MIN,,Johnny,Hekker,P,Active,"6'5""",225,1990-02-08T00:00:00,Oregon State,17.0,P,True,ST,Johnny Hekker,36.0,J.Hekker,6,5,20.0,20,8373163.0,http://cdn.imagn.com/api/download/?imageID=27094897,http://cdn.imagn.com/api/download/?imageID=27094898,2025-09-16T12:25:40,2025-09-16T12:25:46
14412,,,Janoris,Jenkins,CB,Inactive,"5'10""",190,1988-10-29T00:00:00,North Alabama,13.0,DB,False,DEF,Janoris Jenkins,37.0,J.Jenkins,5,10,,0,8309416.0,http://cdn.usatsimg.com/api/download/?imageID=16716280,http://cdn.usatsimg.com/api/download/?imageID=16794592,2021-09-09T23:33:41,2021-09-20T19:44:22
14419,,,Rodney,McLeod Jr.,S,Inactive,"5'10""",185,1990-06-23T00:00:00,Virginia,15.0,DB,False,DEF,Rodney McLeod Jr.,35.0,R.McLeod Jr.,5,10,,0,8314190.0,http://cdn.imagn.com/api/download/?imageID=24133309,http://cdn.imagn.com/api/download/?imageID=24133308,2024-09-01T10:40:44,2024-09-01T10:40:39
14461,,,Harrison,Smith,S,Inactive,"6'2""",211,1989-02-02T00:00:00,Notre Dame,16.0,DB,False,DEF,Harrison Smith,37.0,H.Smith,6,2,,0,8248175.0,http://cdn.imagn.com/api/download/?imageID=27006020,http://cdn.imagn.com/api/download/?imageID=27006019,2025-09-05T13:01:56,2025-09-05T13:01:50
14469,,,Justin,Bethel,CB,Inactive,"6'0""",195,1990-06-17T00:00:00,Presbyterian,15.0,DB,False,DEF,Justin Bethel,35.0,J.Bethel,6,0,,0,8304768.0,http://cdn.usatsimg.com/api/download/?imageID=21351445,http://cdn.usatsimg.com/api/download/?imageID=21351443,2023-09-05T17:23:30,2023-09-05T17:23:10
14534,,,Bobby,Wagner,ILB,Inactive,"6'0""",242,1990-06-27T00:00:00,Utah State,16.0,LB,False,DEF,Bobby Wagner,35.0,B.Wagner,6,0,,0,8343428.0,http://cdn.imagn.com/api/download/?imageID=27429489,http://cdn.imagn.com/api/download/?imageID=27429488,2025-10-27T11:12:17,2025-10-27T11:12:11
14536,,,Russell,Wilson,QB,Inactive,"5'11""",206,1988-11-29T00:00:00,Wisconsin,16.0,QB,False,OFF,Russell Wilson,37.0,R.Wilson,5,11,,0,8372358.0,http://cdn.imagn.com/api/download/?imageID=26989623,http://cdn.imagn.com/api/download/?imageID=26989624,2025-09-03T10:29:45,2025-09-03T10:29:48
14567,LAC,,Josh,Harris,LS,Active,"6'1""",224,1989-04-27T00:00:00,Auburn,17.0,LS,True,ST,Josh Harris,36.0,J.Harris,6,1,29.0,29,8298900.0,http://cdn.imagn.com/api/download/?imageID=26997457,http://cdn.imagn.com/api/download/?imageID=26997456,2025-09-04T10:52:47,2025-09-04T10:52:43
14583,,,Bruce,Irvin,DL,Inactive,"6'3""",258,1987-11-01T00:00:00,West Virginia,14.0,DL,False,DEF,Bruce Irvin,38.0,B.Irvin,6,3,,0,8336386.0,,,,
14587,,,Josh,Gordon,WR,Inactive,"6'3""",224,1991-04-13T00:00:00,Baylor,10.0,WR,False,OFF,Josh Gordon,34.0,J.Gordon,6,3,,0,8304873.0,,,,
14688,,,Justin,Tucker,K,Inactive,"6'1""",191,1989-11-21T00:00:00,Texas,16.0,K,False,ST,Justin Tucker,36.0,J.Tucker,6,1,,0,8253864.0,http://cdn.imagn.com/api/download/?imageID=24052310,http://cdn.imagn.com/api/download/?imageID=24052309,2024-08-22T15:20:34,2024-08-22T15:20:30
14697,,,Greg,Zuerlein,K,Inactive,"6'0""",195,1987-12-27T00:00:00,Missouri Western State,16.0,K,False,ST,Greg Zuerlein,38.0,G.Zuerlein,6,0,,0,8299583.0,http://cdn.imagn.com/api/download/?imageID=24345806,http://cdn.imagn.com/api/download/?imageID=24345810,2024-09-28T11:14:45,2024-09-28T11:14:53
14705,,,Ty,Nsekhe,OT,Inactive,"6'8""",325,1985-10-27T00:00:00,Texas State,13.0,OL,False,OFF,Ty Nsekhe,40.0,T.Nsekhe,6,8,,0,8314681.0,http://cdn.usatsimg.com/api/download/?imageID=8848776,http://cdn.usatsimg.com/api/download/?imageID=12145138,2015-10-08T18:28:57,2019-02-11T12:47:07
14743,,,Lawrence,Guy Sr.,DT,Inactive,"6'4""",315,1990-03-17T00:00:00,Arizona State,17.0,DL,False,DEF,Lawrence Guy Sr.,36.0,L.Guy Sr.,6,4,,0,8345231.0,http://cdn.usatsimg.com/api/download/?imageID=21321806,http://cdn.usatsimg.com/api/download/?imageID=21340086,2023-09-01T14:59:50,2023-09-03T14:26:48
14791,,,Tom,Compton,OL,Inactive,"6'5""",315,1989-05-10T00:00:00,South Dakota,13.0,OL,False,OFF,Tom Compton,36.0,T.Compton,6,5,,0,8298834.0,http://cdn.usatsimg.com/api/download/?imageID=18990395,http://cdn.usatsimg.com/api/download/?imageID=18990394,2022-09-05T08:19:29,2022-09-05T08:18:54
14854,,,Brad,Wing,P,Inactive,"6'2""",205,1991-01-27T00:00:00,LSU,7.0,P,False,ST,Brad Wing,35.0,B.Wing,6,2,,0,8315498.0,http://cdn.usatsimg.com/api/download/?imageID=8080827,http://cdn.usatsimg.com/api/download/?imageID=10485304,2014-09-12T20:04:23,2017-12-18T18:39:13
14855,,,Matt,Barkley,QB,Inactive,"6'2""",227,1990-09-08T00:00:00,USC,13.0,QB,False,OFF,Matt Barkley,35.0,M.Barkley,6,2,,0,8336119.0,http://cdn.usatsimg.com/api/download/?imageID=16653375,http://cdn.usatsimg.com/api/download/?imageID=16663618,2021-08-30T11:54:17,2021-09-01T08:46:16
14856,,,Zach,Ertz,TE,Inactive,"6'5""",250,1990-11-10T00:00:00,Stanford,15.0,TE,False,OFF,Zach Ertz,35.0,Z.Ertz,6,5,,0,8343397.0,http://cdn.imagn.com/api/download/?imageID=27200939,http://cdn.imagn.com/api/download/?imageID=27200940,2025-09-29T13:02:40,2025-09-29T13:02:51
14857,PHI,65.0,Lane,Johnson,OT,Active,"6'6""",325,1990-05-08T00:00:00,Oklahoma,16.0,OL,True,OFF,Lane Johnson,35.0,L.Johnson,6,6,26.0,26,8250459.0,http://cdn.imagn.com/api/download/?imageID=26984643,http://cdn.imagn.com/api/download/?imageID=26984644,2025-09-02T17:20:44,2025-09-02T17:20:47
14860,,,Jordan,Poyer,S,Inactive,"6'0""",191,1991-04-25T00:00:00,Oregon State,16.0,DB,False,DEF,Jordan Poyer,34.0,J.Poyer,6,0,,0,8373032.0,http://cdn.imagn.com/api/download/?imageID=21378680,http://cdn.imagn.com/api/download/?imageID=21378677,2023-09-09T10:57:30,2023-09-09T10:57:25
14865,,,Marquise,Goodwin,WR,Inactive,"5'9""",185,1990-11-19T00:00:00,Texas,13.0,WR,False,OFF,Marquise Goodwin,35.0,M.Goodwin,5,9,,0,8314171.0,http://cdn.usatsimg.com/api/download/?imageID=21952636,http://cdn.usatsimg.com/api/download/?imageID=21983590,2023-11-22T11:29:07,2023-11-27T17:24:12
14867,,,Dustin,Hopkins,K,Inactive,"6'2""",210,1990-10-01T00:00:00,Florida State,14.0,K,False,ST,Dustin Hopkins,35.0,D.Hopkins,6,2,,0,8314180.0,http://cdn.imagn.com/api/download/?imageID=24133243,http://cdn.imagn.com/api/download/?imageID=24133242,2024-09-01T10:27:27,2024-09-01T10:27:22
14871,,,Robert,Woods,WR,Inactive,"6'0""",190,1992-04-10T00:00:00,USC,15.0,WR,False,OFF,Robert Woods,33.0,R.Woods,6,0,,0,8314422.0,http://cdn.imagn.com/api/download/?imageID=24138010,http://cdn.imagn.com/api/download/?imageID=24138009,2024-09-02T09:08:54,2024-09-02T09:08:49
14885,,,Jamie,Collins Sr.,LB,Inactive,"6'3""",255,1989-10-20T00:00:00,Southern Mississipi,12.0,LB,False,DEF,Jamie Collins Sr.,36.0,J.Collins Sr.,6,3,,0,8306232.0,http://cdn.usatsimg.com/api/download/?imageID=17256106,http://cdn.usatsimg.com/api/download/?imageID=17256107,2021-11-29T14:24:11,2021-11-29T14:24:43
14887,,,Duron,Harmon,S,Inactive,"6'0""",205,1991-01-24T00:00:00,Rutgers,13.0,DB,False,DEF,Duron Harmon,35.0,D.Harmon,6,0,,0,8322421.0,http://cdn.usatsimg.com/api/download/?imageID=16572894,http://cdn.usatsimg.com/api/download/?imageID=16581085,2021-08-16T14:50:02,2021-08-18T12:25:53
14888,,,Logan,Ryan,S,Inactive,"5'11""",195,1991-02-09T00:00:00,Rutgers,13.0,DB,False,DEF,Logan Ryan,35.0,L.Ryan,5,11,,0,8325737.0,http://cdn.usatsimg.com/api/download/?imageID=16649383,http://cdn.usatsimg.com/api/download/?imageID=16649382,2021-08-29T13:50:10,2021-08-29T13:50:07
14890,,,Oday,Aboushi,G,Inactive,"6'5""",315,1991-06-05T00:00:00,Virginia,13.0,OL,False,OFF,Oday Aboushi,34.0,O.Aboushi,6,5,,0,8304825.0,http://cdn.usatsimg.com/api/download/?imageID=16697256,http://cdn.usatsimg.com/api/download/?imageID=16697257,2021-09-06T12:37:39,2021-09-06T12:37:42
14895,NYJ,7.0,Geno,Smith,QB,Active,"6'3""",221,1990-10-10T00:00:00,West Virginia,16.0,QB,True,OFF,Geno Smith,35.0,G.Smith,6,3,24.0,24,8372707.0,http://cdn.imagn.com/api/download/?imageID=27313623,http://cdn.imagn.com/api/download/?imageID=27313624,2025-10-13T10:57:53,2025-10-13T10:57:58
14900,,,Ryan,Jensen,C,Inactive,"6'4""",319,1991-05-27T00:00:00,Colorado State-Pueblo,13.0,OL,False,OFF,Ryan Jensen,34.0,R.Jensen,6,4,,0,8257122.0,http://cdn.usatsimg.com/api/download/?imageID=21308989,http://cdn.usatsimg.com/api/download/?imageID=21308990,2023-08-30T20:17:14,2023-08-30T20:17:51
14901,SF,44.0,Kyle,Juszczyk,FB,Active,"6'2""",235,1991-04-23T00:00:00,Harvard,16.0,RB,True,OFF,Kyle Juszczyk,34.0,K.Juszczyk,6,2,31.0,31,8249704.0,http://cdn.imagn.com/api/download/?imageID=27692292,http://cdn.imagn.com/api/download/?imageID=27692297,2025-11-28T10:21:28,2025-11-28T10:21:39
14906,,,Brandon,Williams,NT,Inactive,"6'1""",336,1989-02-21T00:00:00,Missouri Southern State,13.0,DL,False,DEF,Brandon Williams,37.0,B.Williams,6,1,,0,8309445.0,http://cdn.usatsimg.com/api/download/?imageID=9601874,http://cdn.usatsimg.com/api/download/?imageID=10835492,2016-10-11T15:53:29,2018-05-14T09:00:36
14916,,,Giovani,Bernard,RB,Inactive,"5'9""",205,1991-11-22T00:00:00,North Carolina,13.0,RB,False,OFF,Giovani Bernard,34.0,G.Bernard,5,9,,0,8274464.0,http://cdn.usatsimg.com/api/download/?imageID=16650607,http://cdn.usatsimg.com/api/download/?imageID=16650608,2021-08-29T18:52:47,2021-08-29T18:52:51
14917,,,Rex,Burkhead,RB,Inactive,"5'10""",215,1990-07-02T00:00:00,Nebraska,13.0,RB,False,OFF,Rex Burkhead,35.0,R.Burkhead,5,10,,0,8274975.0,http://cdn.usatsimg.com/api/download/?imageID=18994990,http://cdn.usatsimg.com/api/download/?imageID=19001220,2022-09-06T16:47:45,2022-09-07T17:43:29
14959,,,Chris,Hubbard,OL,Inactive,"6'4""",285,1991-04-23T00:00:00,Alabama-Birmingham,14.0,OL,False,OFF,Chris Hubbard,34.0,C.Hubbard,6,4,,0,8379645.0,http://cdn.imagn.com/api/download/?imageID=21307591,http://cdn.imagn.com/api/download/?imageID=21307587,2023-08-30T16:52:52,2023-08-30T16:52:40
14974,,,Nick,Williams,DL,Inactive,"6'4""",310,1990-02-21T00:00:00,Samford,13.0,DL,False,DEF,Nick Williams,36.0,N.Williams,6,4,,0,8343380.0,http://cdn.usatsimg.com/api/download/?imageID=21365456,http://cdn.usatsimg.com/api/download/?imageID=21365454,2023-09-07T21:33:26,2023-09-07T21:33:20
14985,,,Ryan,Griffin,TE,Inactive,"6'6""",255,1990-01-11T00:00:00,Connecticut,13.0,TE,False,OFF,Ryan Griffin,36.0,R.Griffin,6,6,,0,8297763.0,http://cdn.usatsimg.com/api/download/?imageID=18986799,http://cdn.usatsimg.com/api/download/?imageID=18986798,2022-09-04T09:45:50,2022-09-04T09:45:41
14986,,,DeAndre,Hopkins,WR,Inactive,"6'1""",210,1992-06-06T00:00:00,Clemson,16.0,WR,False,OFF,DeAndre Hopkins,33.0,D.Hopkins,6,1,,0,8372732.0,http://cdn.imagn.com/api/download/?imageID=27429327,http://cdn.imagn.com/api/download/?imageID=27429324,2025-10-27T10:55:49,2025-10-27T10:55:42
14988,,,David,Quessenberry,OL,Inactive,"6'5""",310,1990-08-24T00:00:00,San Jose State,10.0,OL,False,OFF,David Quessenberry,35.0,D.Quessenberry,6,5,,0,8372050.0,http://cdn.imagn.com/api/download/?imageID=26998462,http://cdn.imagn.com/api/download/?imageID=26998463,2025-09-04T12:23:15,2025-09-04T12:23:20
14996,GB,17.0,Brandon,McManus,K,Active,"6'3""",201,1991-07-25T00:00:00,Temple,15.0,K,True,ST,Brandon McManus,34.0,B.McManus,6,3,12.0,12,8346821.0,http://cdn.imagn.com/api/download/?imageID=27430008,http://cdn.imagn.com/api/download/?imageID=27430009,2025-10-27T12:21:18,2025-10-27T12:21:25
15011,,,Chris,Banjo,S,Inactive,"5'10""",207,1990-02-26T00:00:00,Southern Methodist,12.0,DB,False,DEF,Chris Banjo,36.0,C.Banjo,5,10,,0,8306197.0,http://cdn.usatsimg.com/api/download/?imageID=18918935,http://cdn.usatsimg.com/api/download/?imageID=18918755,2022-08-24T11:23:53,2022-08-24T10:36:13
15046,,,Eric,Fisher,OT,Inactive,"6'7""",315,1991-01-05T00:00:00,Central Michigan,13.0,OL,False,OFF,Eric Fisher,35.0,E.Fisher,6,7,,0,8309462.0,http://cdn.usatsimg.com/api/download/?imageID=16602623,http://cdn.usatsimg.com/api/download/?imageID=16602622,2021-08-21T13:04:28,2021-08-21T13:04:25
15048,KC,87.0,Travis,Kelce,TE,Active,"6'5""",250,1989-10-05T00:00:00,Cincinnati,16.0,TE,True,OFF,Travis Kelce,36.0,T.Kelce,6,5,16.0,16,8257253.0,http://cdn.imagn.com/api/download/?imageID=26993792,http://cdn.imagn.com/api/download/?imageID=26993793,2025-09-03T18:32:13,2025-09-03T18:32:17
15071,,,Latavius,Murray,RB,Inactive,"6'3""",230,1990-01-18T00:00:00,Central Florida,13.0,RB,False,OFF,Latavius Murray,36.0,L.Murray,6,3,,0,8313965.0,http://cdn.usatsimg.com/api/download/?imageID=21378644,http://cdn.usatsimg.com/api/download/?imageID=21378641,2023-09-09T10:55:30,2023-09-09T10:55:25
15076,,,Keenan,Allen,WR,Inactive,"6'2""",211,1992-04-27T00:00:00,California,15.0,WR,False,OFF,Keenan Allen,33.0,K.Allen,6,2,,0,8372610.0,http://cdn.imagn.com/api/download/?imageID=27102762,http://cdn.imagn.com/api/download/?imageID=27102763,2025-09-17T11:52:47,2025-09-17T11:52:50
15077,,,D.J.,Fluker,G,Inactive,"6'5""",342,1991-03-13T00:00:00,Alabama,10.0,OL,False,OFF,D.J. Fluker,35.0,D.Fluker,6,5,,0,8291952.0,http://cdn.usatsimg.com/api/download/?imageID=15493772,http://cdn.usatsimg.com/api/download/?imageID=15493774,2021-01-28T09:44:00,2021-01-28T09:44:39
15090,,,Johnathan,Hankins,DT,Inactive,"6'3""",335,1992-03-30T00:00:00,Ohio State,15.0,DL,False,DEF,Johnathan Hankins,34.0,J.Hankins,6,3,,0,8343274.0,http://cdn.imagn.com/api/download/?imageID=26977969,http://cdn.imagn.com/api/download/?imageID=26977970,2025-09-01T17:00:59,2025-09-01T17:01:09
15094,,,Justin,Pugh,OL,Inactive,"6'5""",311,1990-08-15T00:00:00,Syracuse,14.0,OL,False,OFF,Justin Pugh,35.0,J.Pugh,6,5,,0,8315522.0,http://cdn.usatsimg.com/api/download/?imageID=18953773,http://cdn.usatsimg.com/api/download/?imageID=18953774,2022-08-30T18:40:23,2022-08-30T18:40:26
15112,WAS,10.0,Tress,Way,P,Active,"6'1""",220,1990-04-18T00:00:00,Oklahoma,15.0,P,True,ST,Tress Way,35.0,T.Way,6,1,35.0,35,8250285.0,http://cdn.imagn.com/api/download/?imageID=26975672,http://cdn.imagn.com/api/download/?imageID=26975673,2025-09-01T09:08:17,2025-09-01T09:08:27
15113,,,Jon,Bostic,LB,Inactive,"6'1""",245,1991-05-05T00:00:00,Florida,13.0,LB,False,DEF,Jon Bostic,34.0,J.Bostic,6,1,,0,8249931.0,http://cdn.usatsimg.com/api/download/?imageID=16887750,http://cdn.usatsimg.com/api/download/?imageID=16936122,2021-10-03T21:52:40,2021-10-11T18:41:54
15116,,,Jordan,Mills,OL,Inactive,"6'1""",211,1990-12-24T00:00:00,Louisiana Tech,12.0,OL,False,OFF,Jordan Mills,35.0,J.Mills,6,1,,0,8275404.0,http://cdn.usatsimg.com/api/download/?imageID=16630902,http://cdn.usatsimg.com/api/download/?imageID=16650918,2021-08-26T20:28:03,2021-08-29T19:52:02
15125,CAR,,Sam,Martin,P,Active,"6'1""",205,1990-02-27T00:00:00,Appalachian State,16.0,P,True,ST,Sam Martin,36.0,S.Martin,6,1,5.0,5,8372510.0,http://cdn.imagn.com/api/download/?imageID=26980566,http://cdn.imagn.com/api/download/?imageID=26980567,2025-09-02T08:34:44,2025-09-02T08:34:55
15127,,,Darius,Slay,CB,Inactive,"6'0""",192,1991-01-01T00:00:00,Mississippi State,15.0,DB,False,DEF,Darius Slay,35.0,D.Slay,6,0,,0,8376036.0,http://cdn.imagn.com/api/download/?imageID=27429032,http://cdn.imagn.com/api/download/?imageID=27429033,2025-10-27T09:57:39,2025-10-27T09:57:53
